Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Score
d34b684a-7d92-4f13-abfb-8a507ce0351c,601868,Lead Add Form,Reference,No,No,1,1.0,1397,1.0,SMS Sent,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent,99.0
6b8b79ae-015d-4564-a552-a2bbd67a4a4a,632439,API,Google,No,No,1,3.0,1516,3.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent,98.0
e54f76cc-2436-451c-8a29-fcd32ed7bed4,639134,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent,98.0
c7f076bd-1f39-4460-a36f-9d524d87a741,588094,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,"Banking, Investment And Insurance",Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,01.High,15.0,19.0,No,No,SMS Sent,98.0
ee06d877-d136-44a0-858e-ae2ce9202508,596461,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,98.0
33512786-1002-44c6-856a-c55ac0a2e340,595690,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened,98.0
1ad9269b-8d72-4730-aea4-46d92e0b8d69,631496,Landing Page Submission,Organic Search,No,No,1,3.0,644,3.0,SMS Sent,India,Travel and Tourism,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Metro Cities,,,,,No,Yes,SMS Sent,98.0
cedc7d7b-4bd9-4a32-b7f1-0e615e159b2c,634817,Landing Page Submission,Google,No,No,1,4.0,1640,4.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Email Opened,98.0
de276444-b7f8-4edc-b359-8daec3f0b761,640469,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,15.0,19.0,No,No,Modified,98.0
115829d4-4245-4218-bd96-6a9ba9a4e489,636261,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,15.0,19.0,No,No,Email Opened,98.0
a1f41e6a-d18a-459f-acf3-25207dd8589b,596069,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Select,Select,,,,,No,No,SMS Sent,98.0
35f16c7a-21fe-4982-a7f8-a744d7b4a471,628444,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,98.0
e4413112-2921-48b8-8711-a05fecaf04c0,596478,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent,98.0
007c3194-d60e-4a31-a00e-98f93c94bda3,614705,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Human Resource Management,Select,Housewife,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened,98.0
7b27d688-8eef-4805-a3ed-fb3c678cd92c,593860,API,Organic Search,No,No,1,4.0,816,4.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent,98.0
4436c517-4d0a-4530-937f-be5fae5d4180,598810,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,98.0
4e85a82c-fff0-4de6-9c37-8b0609888736,652801,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,Email Opened,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Email Opened,98.0
06e22f01-45f1-4487-8248-73dfff94ad03,654170,Lead Add Form,Reference,No,No,1,1.0,288,1.0,Email Link Clicked,,E-Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified,98.0
1ffa344a-1c2b-440d-9101-43f167599691,599501,Lead Add Form,Reference,No,No,1,,266,,,,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified,98.0
6a6da795-6c7b-475c-8a47-bbf3e49f88ba,602826,Landing Page Submission,Google,No,No,1,5.0,1297,2.5,Email Opened,India,Travel and Tourism,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened,98.0
345400eb-3be2-45e9-99b2-017cea22cbf4,639311,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,SMS Sent,98.0
4b180db8-e9b1-4b06-a3ae-89c7cc0e6aa7,639342,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,SMS Sent,98.0
779d4763-1a96-44ed-84c7-8f3420fd126e,634298,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent,98.0
66a30320-7076-4de7-ab08-9d8924b8256e,626872,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent,98.0
559625ff-3a83-42d4-86a2-63691caaf8df,626438,Lead Add Form,Reference,No,No,1,,636,,,,Human Resource Management,Select,Housewife,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified,98.0
93e7b4aa-2d3e-40b8-953b-55d7ef5e53dd,604170,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,98.0
7e16740e-e650-4677-b505-f76fca61f6da,606311,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,98.0
c632a2e7-d914-4e3c-a65b-66607c8610fb,614655,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,98.0
7ff93bad-4571-47d0-bd18-a0c01c847d47,610562,Landing Page Submission,Direct Traffic,No,No,1,2.0,1152,2.0,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,Yes,SMS Sent,98.0
c1cc7da7-7fca-472e-a0f2-a03c3c7ee492,628512,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Select,,,,,No,No,Modified,98.0
6fc16b48-81b1-4460-a106-6b3ffc1750fc,634271,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent,98.0
e941fcfa-a1b8-4484-a661-b47006bc2e47,655541,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,98.0
c5dd06bc-4117-4a1f-9eef-f2a1cfaa679e,624439,API,Organic Search,No,No,1,3.0,954,3.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent,98.0
5b352d64-886d-471e-9339-cfd1b7f9207c,591536,Lead Add Form,Reference,No,No,1,,1357,,,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,14.0,19.0,No,No,Modified,98.0
1c87e9fd-c675-468e-9653-2cc968f077f2,643899,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent,98.0
c7e11b7a-37dd-4033-9f52-5bd872a254e3,611225,Lead Add Form,Reference,No,No,1,,1168,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,,,,,No,No,Modified,98.0
b6a8ef9d-16ae-40e0-9aab-b648aa144efd,635012,API,Google,No,No,1,2.0,857,2.0,SMS Sent,India,Select,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,98.0
083a6979-4e0a-404d-9de3-b7772d52a141,600612,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,"Banking, Investment And Insurance",Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened,98.0
f29ec86e-7e7d-4ee9-8be4-9c81bfcecaa2,604092,Landing Page Submission,Organic Search,No,No,1,20.0,972,10.0,SMS Sent,India,Healthcare Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,Yes,SMS Sent,98.0
0c921da9-2bd6-45c4-acff-53b81495f663,624135,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,98.0
bb544ffc-556a-46c5-8133-b6b12bdd3aba,601026,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified,98.0
7e6589d5-c1e9-43a0-b10e-e44d87566d3c,608412,API,Organic Search,No,No,1,8.0,960,2.67,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent,98.0
ea97cd74-5a24-41b5-8a6f-374b18055ca7,604114,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,98.0
1de1f208-0561-4b10-9eee-8e0350525d0f,601815,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,98.0
112e2574-5b64-4409-95e4-d7e084d64cdb,605332,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,"Banking, Investment And Insurance",Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,98.0
1c3b8c71-a90b-4779-b8d6-4b1a015dec8c,644665,Landing Page Submission,Google,No,No,1,6.0,938,6.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,Yes,Email Opened,97.0
54c4269a-68f0-4504-bb8b-6fa5f5af8e94,601350,Landing Page Submission,Direct Traffic,No,No,1,10.0,1287,5.0,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,Yes,SMS Sent,97.0
ecb83473-e70d-4745-a876-a83df155ce4a,635864,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,01.High,15.0,19.0,No,No,Modified,97.0
2e1ff385-d334-420f-a530-8074e95032b2,630427,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,97.0
4165f0cf-c3d4-4100-a673-783696387269,608451,Landing Page Submission,Direct Traffic,No,No,1,4.0,1503,2.0,SMS Sent,India,Finance Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent,97.0
d9fabab9-f42b-4a75-aab5-ce07fce367cd,637187,API,Google,No,No,1,3.0,734,1.5,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,97.0
2be3c7ea-f337-4a28-ba78-9ac6f0f109fa,632017,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,97.0
9ad8a8ad-4a7e-4fce-9b95-e5cfee4353c1,613818,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Select,,,,,No,No,Modified,97.0
7087aed1-9d5c-4c40-a651-6a7320508d14,629940,API,Google,No,No,1,2.0,997,2.0,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened,97.0
493f3d95-6e75-4b42-861d-44e77f57f698,649039,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,97.0
c00ed6a5-b70d-4a9d-b324-45b54017a1c1,634094,API,Google,No,No,1,4.0,659,4.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,97.0
ff1f908b-8168-4f19-8a0e-4ec50a31b719,643289,Landing Page Submission,Google,No,No,1,5.0,1013,5.0,Email Opened,India,Finance Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,15.0,19.0,No,No,Email Opened,97.0
5461778b-3604-4675-90f5-d997fe11bc29,627462,Lead Add Form,Reference,No,No,1,,1447,,,,Travel and Tourism,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,,,,,No,No,Modified,97.0
05a31293-dc3c-4791-b560-3079791b955d,582776,API,Google,No,No,1,2.0,2170,1.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,18.0,No,No,SMS Sent,97.0
4b77ad5c-95af-443b-9700-8874f26bda7a,607221,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,IT Projects Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened,97.0
4fff8461-bba2-48f8-8827-0c3100ad618e,601052,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent,97.0
681f609a-e7fb-42b0-a779-431582455c98,612954,Lead Add Form,Reference,No,No,1,,1464,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Select,Select,,,,,No,No,Modified,97.0
eaeabdda-3c0c-4d13-8757-5aff8b4f955c,614791,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Select,,,,,No,No,Modified,97.0
220d9a51-1bf7-4c0e-b3c3-708523aa7f76,592334,Landing Page Submission,Direct Traffic,No,No,1,2.0,1386,2.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,Yes,SMS Sent,97.0
70c0b004-8022-4fd3-8a2e-eecd7851c3c3,592130,Landing Page Submission,Google,No,No,1,6.0,1522,3.0,SMS Sent,India,Supply Chain Management,Multiple Sources,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,No,SMS Sent,97.0
198b61ab-c0f9-40a3-a79a-f0ad2e6ba382,629735,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened,97.0
20bae5db-2d10-4d69-90d0-65a389adb418,588037,Lead Add Form,Reference,No,No,1,,1650,,Unreachable,,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,14.0,19.0,No,No,Modified,97.0
26fdbe02-ec5b-45dd-a1fd-25f12e4a3aed,599550,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,No,Modified,97.0
fd681a91-8b8f-46d3-9b9f-b1a06550c59e,590527,API,Google,No,No,1,2.0,1281,2.0,SMS Sent,India,Healthcare Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,13.0,No,No,SMS Sent,97.0
adffdf8f-5a6d-4215-bd23-9f4ec3e073c1,645305,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Email Opened,97.0
a75dac45-a96a-4985-bb2c-3a819dd6bea2,637070,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,97.0
70c6397d-adab-44a7-a6e4-793988086d4e,629884,Landing Page Submission,Google,No,No,1,4.0,1237,4.0,SMS Sent,India,Finance Management,Online Search,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,97.0
8b42f62b-bd6d-49da-8f09-37def3dbc567,626692,Landing Page Submission,Direct Traffic,No,No,1,4.0,1484,4.0,SMS Sent,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,,,,,No,Yes,SMS Sent,97.0
