Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
7e715ad4-a78e-40b6-a917-b435dfc5b4c2,655694,API,Organic Search,No,No,0,3.0,623,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
4d8abdc1-428b-48dd-bdd1-23674817f6aa,614458,Landing Page Submission,Organic Search,No,No,1,7.0,845,7.0,Email Link Clicked,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,19.0,No,No,Email Link Clicked
2e20da9d-0254-46da-ad2b-d7554f25a2ce,586104,Landing Page Submission,Direct Traffic,No,No,0,9.0,390,1.5,Email Opened,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened
9fb317aa-9fb1-4691-b263-f8063564bb21,644512,Landing Page Submission,Direct Traffic,No,No,0,2.0,883,2.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Metro Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,Email Opened
31394183-a555-4a94-8595-5429cec4bdf0,651920,API,Google,No,No,0,13.0,9,3.25,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified
1dbb330c-3427-4672-b651-3ede9db1f849,641312,API,Direct Traffic,No,No,1,6.0,1040,6.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified
692d77b6-215a-4871-9d94-e59e51d1ac41,584591,Landing Page Submission,Direct Traffic,No,No,0,2.0,244,2.0,Form Submitted on Website,Australia,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,Yes,Modified
811c5993-5be3-4757-a605-5c06f34ac183,620064,Landing Page Submission,Google,No,No,0,3.0,388,3.0,SMS Sent,India,Supply Chain Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified
2c47fa62-c882-49fe-b2fc-b3c8f6924646,629377,Landing Page Submission,Direct Traffic,No,No,0,2.0,499,2.0,Page Visited on Website,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,Yes,Page Visited on Website
9b3981a0-23fb-4b62-8375-209079d82f4c,640890,API,Organic Search,No,No,0,2.0,471,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,01.High,02.Medium,16.0,14.0,No,No,Modified
909a260f-f5fe-4c8a-82bf-997700a58fa2,610273,Landing Page Submission,Google,No,No,1,5.0,1171,5.0,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,,,,,No,No,SMS Sent
5cd0fb47-f39f-44c8-8bf6-055c0adb4666,612134,Landing Page Submission,Organic Search,No,No,0,8.0,286,8.0,Olark Chat Conversation,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Olark Chat Conversation
7fffe2d8-4570-4413-b3b9-f55854e3fb2a,643496,Landing Page Submission,Google,No,No,1,3.0,1459,3.0,SMS Sent,India,Finance Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,SMS Sent
a26259e7-51e3-4b47-a5fb-6de61951bb64,647583,Landing Page Submission,Direct Traffic,No,No,0,6.0,50,6.0,Email Opened,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,13.0,15.0,No,Yes,Email Opened
24f76885-6703-4f5e-8183-4d2093e34060,645495,Landing Page Submission,Direct Traffic,No,No,0,5.0,88,1.67,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Thane & Outskirts,02.Medium,01.High,13.0,17.0,No,Yes,Email Opened
1f2af90a-a1b4-42c2-9a4e-462f0c886d93,593802,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Modified
901846e9-c7ba-4f95-a1d4-3cc4fa353177,625894,Landing Page Submission,Google,No,No,1,5.0,1303,5.0,Email Opened,India,Travel and Tourism,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened
38f1be2c-ff94-411a-8fe9-b0e4a433e1fa,653990,API,Organic Search,Yes,No,0,2.0,18,2.0,Email Bounced,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified
bd5ca024-ab3a-4292-8be4-b9a4c3200e86,612578,API,Organic Search,No,No,1,4.0,804,1.33,SMS Sent,India,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
df24a8c0-e4a3-4a30-a729-1462c9fe3c20,643088,Landing Page Submission,Google,Yes,No,0,3.0,1083,3.0,Email Bounced,,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,13.0,17.0,No,Yes,Email Bounced
128e8835-5740-48ed-be39-b27890b2ef13,639358,Landing Page Submission,Google,No,No,0,10.0,1159,2.5,Page Visited on Website,India,Finance Management,Social Media,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,No,Modified
41975698-b9d4-429f-97f2-739b9b366b1b,607357,Landing Page Submission,Google,No,No,1,5.0,1269,2.5,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Email Opened
93ab68d8-cc6b-40a7-bfc2-d529981f9b56,631967,Landing Page Submission,Google,No,No,1,12.0,766,6.0,Email Opened,India,Travel and Tourism,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Email Opened
b3f4c4aa-e70e-41f3-82ba-152288ccf830,607485,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,134,6.0,Page Visited on Website,,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Tier II Cities,,,,,No,No,Modified
d0a21325-7ecd-4dbd-abfb-5e83e4c196c6,609537,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,108,2.0,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,No,SMS Sent
ecbf9b02-90a1-4b16-b330-6d958dcfcdb2,659696,Landing Page Submission,Google,No,No,1,3.0,1136,3.0,Page Visited on Website,India,IT Projects Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,02.Medium,16.0,15.0,No,No,Modified
2efb847a-ef5e-47d5-a70d-e29beca80ac6,604536,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,317,3.0,SMS Sent,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified
275da9cc-40c7-4790-bc4d-dd23d6186e97,591199,Landing Page Submission,Direct Traffic,No,No,0,2.0,231,2.0,Page Visited on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Page Visited on Website
cb0763b8-da8b-4990-be6e-622994e26a32,637650,Landing Page Submission,Google,No,No,1,2.0,1059,2.0,SMS Sent,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
34cec34e-dc3c-45e8-b7ae-01b880335224,631984,Landing Page Submission,Direct Traffic,No,No,0,2.0,103,2.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,Modified
cd60f017-c77d-4311-ac6d-0186a7d2baac,585303,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,SMS Sent
e9919ee5-1c60-44e2-b470-bfea9302ce0a,600073,Landing Page Submission,Google,Yes,No,0,5.0,17,5.0,Email Bounced,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Mumbai,,,,,No,No,Modified
14ddbdb8-3aa0-4aed-bf65-a2b8907c226a,655949,Landing Page Submission,Google,No,No,0,3.0,98,3.0,Email Opened,India,"Banking, Investment And Insurance",Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
4f58b2f9-14a2-43e7-95ff-0a4b79db3a09,617401,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Olark Chat Conversation
b451ae5a-005b-4451-ba89-d5a583b3f24e,629908,Landing Page Submission,Organic Search,No,No,0,5.0,134,5.0,Email Opened,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
fd944c47-e186-4980-943b-4c7e05572f4f,633744,Landing Page Submission,Google,No,No,1,4.0,1412,4.0,SMS Sent,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
38f8595a-9b0b-4249-a879-f56ff8c0bb86,637044,Lead Add Form,Welingak Website,Yes,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
3899572d-c266-4f5b-95ab-34310d776c94,600935,Landing Page Submission,Direct Traffic,No,No,0,2.0,344,2.0,Email Opened,India,Business Administration,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Email Opened
fe7ddf24-780f-41e4-8a3a-b0b025b4c145,645563,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Olark Chat Conversation
144f76c0-2a6b-4590-99ec-39e36e9d55d9,657313,Landing Page Submission,Direct Traffic,No,No,1,2.0,526,2.0,Form Submitted on Website,United States,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Potential Lead,Select,02.Medium,01.High,14.0,18.0,No,No,Modified
7c7f152f-d99a-460c-98a4-fdf4dcea91d7,593119,API,Olark Chat,No,No,1,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Modified
d99d1124-6bc9-4b3c-8d90-3b40decaafde,583138,Landing Page Submission,Direct Traffic,No,No,0,4.0,304,1.33,Page Visited on Website,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Potential Lead,Mumbai,01.High,01.High,16.0,20.0,No,Yes,Page Visited on Website
fd9ccf70-1591-4272-b361-1a7cdd1de56a,644282,API,Google,No,No,1,16.0,1059,3.2,Page Visited on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Page Visited on Website
c7c780fa-dbf2-42ba-b25a-bcb16de2e269,586222,API,Organic Search,No,No,1,5.0,772,2.5,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
de276271-e932-4686-aebb-00b146d2f6ec,601856,Landing Page Submission,Direct Traffic,No,No,0,2.0,288,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent
d2086c68-4a7e-11e6-b61b-22000aa8e760,643273,Lead Import,Facebook,No,No,0,,289,,,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,15.0,No,No,Modified
2a014624-5ce7-4570-8891-34721a52d416,581135,API,Google,No,No,1,2.0,1346,2.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified
8a520c2a-7eb2-4a83-8ccc-8516ac26712e,582504,API,Organic Search,No,No,0,7.0,1055,7.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Potential Lead,Select,02.Medium,02.Medium,13.0,16.0,No,No,Email Opened
bfef10c4-453e-44bc-a3e7-e922a6d007c3,589943,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Modified
1e3dbc63-8edb-4cd7-91ca-8a8fd3726eaf,584324,Landing Page Submission,Google,No,No,0,4.0,1106,4.0,Form Submitted on Website,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,University not recognized,,No,No,Select,Mumbai,03.Low,01.High,9.0,18.0,No,No,Modified
5f020238-8051-4350-ab03-bc089cfe0d9c,643923,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,01.High,15.0,19.0,No,No,Modified
1521f18e-70bb-4658-8328-019ded734ad0,590004,API,Organic Search,No,No,0,1.0,50,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,01.High,02.Medium,16.0,14.0,No,No,Modified
7e762c49-35fa-4525-a20a-f5bfb2a29a28,619272,API,Olark Chat,Yes,No,1,0.0,0,0.0,SMS Sent,,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
e2089bd4-0bf0-4efa-96fe-c4472c5f2bd3,640459,Landing Page Submission,Google,No,No,1,6.0,1626,6.0,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,No,SMS Sent
386e2c46-5e6c-4414-aca5-4f27c0fef5de,641311,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified
fe7f9c4b-8501-4c6e-ac5d-9f4152249d19,655665,Landing Page Submission,Google,No,No,1,9.0,1468,9.0,Page Visited on Website,India,E-Business,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,01.High,01.High,16.0,20.0,No,No,Modified
95a10dc0-abe3-4205-bab8-82a577788cca,624295,API,Organic Search,No,No,0,4.0,417,4.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Other Leads,Select,,,,,No,No,Modified
fb8bae0a-d03f-4c09-a0a2-31be067ab098,622838,Landing Page Submission,Direct Traffic,No,No,0,2.0,387,2.0,Email Opened,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified
00725a43-5532-487e-b66a-c404d513732f,621327,Landing Page Submission,Google,No,No,1,4.0,1337,4.0,Had a Phone Conversation,India,Travel and Tourism,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,Had a Phone Conversation
33ff6ee3-03d7-4a94-9fa7-fb56b7d604df,591313,Landing Page Submission,Google,No,No,1,5.0,1862,5.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Email Opened
56515461-4f61-422f-98b3-611ea54d2c39,588908,Landing Page Submission,Direct Traffic,No,No,0,7.0,236,7.0,Email Opened,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened
9a24743c-0d7f-46fc-ad2f-4aa5f9d99bb7,637666,Landing Page Submission,Direct Traffic,No,No,0,3.0,382,3.0,Email Opened,India,Human Resource Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,13.0,17.0,No,Yes,Email Opened
12f37be0-7dbf-4c3a-8024-a84239940749,627546,API,Olark Chat,No,No,0,4.0,1371,2.0,Olark Chat Conversation,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,01.High,02.Medium,16.0,14.0,No,Yes,Olark Chat Conversation
6e3d6402-0e5f-446c-ae6d-095cc0582893,608912,Landing Page Submission,Direct Traffic,No,No,0,1.0,139,1.0,Converted to Lead,India,Finance Management,SMS,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Select,Mumbai,,,,,No,No,Modified
3ded5a10-6a3f-4bb6-b9a1-6978d3798944,615899,Landing Page Submission,Direct Traffic,Yes,No,0,18.0,301,1.5,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,Page Visited on Website
45fd4f84-6bf5-4b35-8e99-edcf0caf5039,656492,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,Email Opened,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Lateral Student,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified
8e5bdf70-b307-440f-a4f6-52658f36312e,617515,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent
5037acf4-9103-4649-93ea-aba375e44373,584697,Landing Page Submission,Direct Traffic,No,No,0,4.0,271,4.0,Email Opened,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,Yes,Email Opened
cff5dee5-5860-480e-a22a-22e9dcbb43f2,634728,Landing Page Submission,Direct Traffic,No,No,1,4.0,1357,2.0,SMS Sent,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,02.Medium,16.0,15.0,No,Yes,SMS Sent
7cf8e8c3-4cea-40d1-9e35-13a2729abc4e,645825,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Email Opened
a137659a-3875-4168-9353-2adf499be078,606704,Landing Page Submission,Google,No,No,1,3.0,204,3.0,SMS Sent,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent
79c54082-9161-4fbc-ad54-001aa61ef6fd,592978,API,Direct Traffic,No,No,0,3.0,563,3.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified
bb35e17e-2768-4083-b537-9793b3df6b7b,604281,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
b5de0fc9-c8f8-4362-bfb6-f0b9b374c3ac,642081,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Email Opened
12f90e9e-b313-49b2-b083-6a856ef43b15,585822,Landing Page Submission,Organic Search,No,No,1,7.0,854,3.5,Page Visited on Website,India,Business Administration,,,,Yes,No,No,No,No,No,No,No,,,No,No,,,02.Medium,01.High,14.0,17.0,No,No,Page Visited on Website
a2e54d4d-0e12-4f3f-8205-561a0cd14011,624446,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
